 variable = "x", "y", "z"
 zone i=         101 , j=         100 , f=point
  1.00000000000000002E-002   0.0000000000000000        0.0000000000000000     
  1.00000000000000002E-002  1.00000000000000002E-002 -4.57896459057145939E-003
  1.00000000000000002E-002  2.00000000000000004E-002 -1.43129278685577149E-002
  1.00000000000000002E-002  2.99999999999999989E-002 -2.46452034692607388E-002
  1.00000000000000002E-002  4.00000000000000008E-002 -3.49570484904403733E-002
  1.00000000000000002E-002  5.00000000000000028E-002 -4.51884237587196272E-002
  1.00000000000000002E-002  6.00000000000000047E-002 -5.53551742405557629E-002
  1.00000000000000002E-002  7.00000000000000067E-002 -6.54764990943140363E-002
  1.00000000000000002E-002  8.00000000000000017E-002 -7.55663241185832724E-002
  1.00000000000000002E-002  8.99999999999999967E-002 -8.56340331857130405E-002
  1.00000000000000002E-002  9.99999999999999917E-002 -9.56859344417134300E-002
  1.00000000000000002E-002  0.10999999999999999      -0.10572633115730380     
  1.00000000000000002E-002  0.11999999999999998      -0.11575821299574945     
  1.00000000000000002E-002  0.12999999999999998      -0.12578369479185447     
  1.00000000000000002E-002  0.13999999999999999      -0.13580429786469769     
  1.00000000000000002E-002  0.14999999999999999      -0.14582113352145692     
  1.00000000000000002E-002  0.16000000000000000      -0.15583502501524452     
  1.00000000000000002E-002  0.17000000000000001      -0.16584659007998562     
  1.00000000000000002E-002  0.18000000000000002      -0.17585629773856490     
  1.00000000000000002E-002  0.19000000000000003      -0.18586450801694951     
  1.00000000000000002E-002  0.20000000000000004      -0.19587150010662080     
  1.00000000000000002E-002  0.21000000000000005      -0.20587749259757554     
  1.00000000000000002E-002  0.22000000000000006      -0.21588265818940611     
  1.00000000000000002E-002  0.23000000000000007      -0.22588713450583925     
  1.00000000000000002E-002  0.24000000000000007      -0.23589103212608845     
  1.00000000000000002E-002  0.25000000000000006      -0.24589444060591120     
  1.00000000000000002E-002  0.26000000000000006      -0.25589743303156970     
  1.00000000000000002E-002  0.27000000000000007      -0.26590006949283279     
  1.00000000000000002E-002  0.28000000000000008      -0.27590239975241387     
  1.00000000000000002E-002  0.29000000000000009      -0.28590446531307473     
  1.00000000000000002E-002  0.30000000000000010      -0.29590630102970633     
  1.00000000000000002E-002  0.31000000000000011      -0.30590793637514330     
  1.00000000000000002E-002  0.32000000000000012      -0.31590939644064758     
  1.00000000000000002E-002  0.33000000000000013      -0.32591070273174561     
  1.00000000000000002E-002  0.34000000000000014      -0.33591187380524284     
  1.00000000000000002E-002  0.35000000000000014      -0.34591292578225519     
  1.00000000000000002E-002  0.36000000000000015      -0.35591387276391645     
  1.00000000000000002E-002  0.37000000000000016      -0.36591472717029178     
  1.00000000000000002E-002  0.38000000000000017      -0.37591550001840357     
  1.00000000000000002E-002  0.39000000000000018      -0.38591620115177078     
  1.00000000000000002E-002  0.40000000000000019      -0.39591683943118844     
  1.00000000000000002E-002  0.41000000000000020      -0.40591742289442490     
  1.00000000000000002E-002  0.42000000000000021      -0.41591795889093858     
  1.00000000000000002E-002  0.43000000000000022      -0.42591845419649677     
  1.00000000000000002E-002  0.44000000000000022      -0.43591891511163749     
  1.00000000000000002E-002  0.45000000000000023      -0.44591934754718277     
  1.00000000000000002E-002  0.46000000000000024      -0.45591975709944627     
  1.00000000000000002E-002  0.47000000000000025      -0.46592014911734120     
  1.00000000000000002E-002  0.48000000000000026      -0.47592052876325974     
  1.00000000000000002E-002  0.49000000000000027      -0.48592090106934571     
  1.00000000000000002E-002  0.50000000000000022      -0.49592127099059985     
  1.00000000000000002E-002  0.51000000000000023      -0.50592164345613400     
  1.00000000000000002E-002  0.52000000000000024      -0.51592202341981974     
  1.00000000000000002E-002  0.53000000000000025      -0.52592241591155309     
  1.00000000000000002E-002  0.54000000000000026      -0.53592282609038056     
  1.00000000000000002E-002  0.55000000000000027      -0.54592325930080376     
  1.00000000000000002E-002  0.56000000000000028      -0.55592372113370037     
  1.00000000000000002E-002  0.57000000000000028      -0.56592421749348443     
  1.00000000000000002E-002  0.58000000000000029      -0.57592475467337656     
  1.00000000000000002E-002  0.59000000000000030      -0.58592533944099001     
  1.00000000000000002E-002  0.60000000000000031      -0.59592597913687595     
  1.00000000000000002E-002  0.61000000000000032      -0.60592668178923526     
  1.00000000000000002E-002  0.62000000000000033      -0.61592745624873924     
  1.00000000000000002E-002  0.63000000000000034      -0.62592831234834112     
  1.00000000000000002E-002  0.64000000000000035      -0.63592926109418002     
