   0.0000000000000000       0.34667593115274170     
  1.00000000000000002E-002  0.19122678309058502     
  2.00000000000000004E-002  9.24350028143714059E-002
  2.99999999999999989E-002  3.99657493903623415E-002
  4.00000000000000008E-002  1.57739894497762496E-002
  5.00000000000000028E-002  5.74959091456217746E-003
  6.00000000000000047E-002  1.94057012119671214E-003
  7.00000000000000067E-002  6.04665721963204062E-004
  8.00000000000000017E-002  1.72952558002396981E-004
  8.99999999999999967E-002  4.50632964358372676E-005
  9.99999999999999917E-002  1.05504088135585542E-005
  0.10999999999999999       2.13946722720441047E-006
  0.11999999999999998       3.26236516328181171E-007
  0.12999999999999998       4.44872220060569948E-009
  0.13999999999999999      -2.67587395491141529E-008
  0.14999999999999999      -1.66878434186148890E-008
  0.16000000000000000      -7.62467294081393886E-009
  0.17000000000000001      -2.99945840122592944E-009
  0.18000000000000002      -1.04487265745297936E-009
  0.19000000000000003      -3.16701503021989819E-010
  0.20000000000000004      -7.71813953408270755E-011
  0.21000000000000005      -1.03137885584143904E-011
  0.22000000000000006       3.37100866297821927E-012
  0.23000000000000007       3.74859995296585727E-012
  0.24000000000000007       2.15296774201736113E-012
  0.25000000000000006       9.95731354481072255E-013
  0.26000000000000006       4.07058315898912874E-013
  0.27000000000000007       1.52472445397225911E-013
  0.28000000000000008       5.32644072004776334E-014
  0.29000000000000009       1.75274504246905768E-014
  0.30000000000000010       5.46576605373236796E-015
  0.31000000000000011       1.62126416154796132E-015
  0.32000000000000012       4.58450955912394364E-016
  0.33000000000000013       1.23722280748777527E-016
  0.34000000000000014       3.18704755028002394E-017
  0.35000000000000014       7.83066405256785734E-018
  0.36000000000000015       1.83220108447100623E-018
  0.37000000000000016       4.07212924830394834E-019
  0.38000000000000017       8.56947996494739667E-020
  0.39000000000000018       1.70245387410483792E-020
  0.40000000000000019       3.19386828152914925E-021
  0.41000000000000020       5.73109119540653035E-022
  0.42000000000000021       1.03169089654128716E-022
  0.43000000000000022       2.07768654509185541E-023
  0.44000000000000022       5.25749877355548130E-024
  0.45000000000000023       1.64259718811466455E-024
  0.46000000000000024       5.97271643959472050E-025
  0.47000000000000025       3.54000509954514883E-025
  0.48000000000000026       5.91550189440442316E-025
  0.49000000000000027       1.62030059960421162E-024
  0.50000000000000022       5.17471562387435276E-024
  0.51000000000000023       2.04588642736843142E-023
  0.52000000000000024       1.01885227387417094E-022
  0.53000000000000025       5.67682275312254405E-022
  0.54000000000000026       3.17025816797348001E-021
  0.55000000000000027       1.69210338156560387E-020
  0.56000000000000028       8.52457745850515452E-020
  0.57000000000000028       4.05309488828549812E-019
  0.58000000000000029       1.82437850874869604E-018
  0.59000000000000030       7.79964014987215066E-018
  0.60000000000000031       3.17520642803000550E-017
  0.61000000000000032       1.23288098791329507E-016
  0.62000000000000033       4.56923676080072031E-016
  0.63000000000000034       1.61611794714674976E-015
  0.64000000000000035       5.44918739292461600E-015
  0.65000000000000036       1.74765269157013823E-014
  0.66000000000000036       5.31158788340730125E-014
  0.67000000000000037       1.52063736741029372E-013
  0.68000000000000038       4.06008637051931676E-013
  0.69000000000000039       9.93263892102938984E-013
  0.70000000000000040       2.14787220401193207E-012
  0.71000000000000041       3.74034358443233026E-012
  0.72000000000000042       3.36565520764925222E-012
  0.73000000000000043      -1.02816571706038711E-011
  0.74000000000000044      -7.69805688506186786E-011
  0.75000000000000044      -3.15917187029324061E-010
  0.76000000000000045      -1.04234512082319960E-009
  0.77000000000000046      -2.99225651229391880E-009
  0.78000000000000047      -7.60604797683659944E-009
  0.79000000000000048      -1.66436221803962649E-008
  0.80000000000000049      -2.66617658171243449E-008
  0.81000000000000050       4.64642337887633669E-009
  0.82000000000000051       3.26617356032987526E-007
  0.83000000000000052       2.14019074715097924E-006
  0.84000000000000052       1.05518845278404270E-005
  0.85000000000000053       4.50668251029902772E-005
  0.86000000000000054       1.72962373303383975E-004
  0.87000000000000055       6.04694597478218181E-004
  0.88000000000000056       1.94065274474936739E-003
  0.89000000000000057       5.74981116342579510E-003
  0.90000000000000058       1.57745241222914355E-002
  0.91000000000000059       3.99669054749750285E-002
  0.92000000000000060       9.24371590175476210E-002
  0.93000000000000060       0.19123008963557186     
  0.94000000000000061       0.34667980764135142     
  0.95000000000000062       0.54845233913826974     
  0.96000000000000063       0.77259661531878920     
  0.97000000000000064        1.0000000000000000     
  0.98000000000000065        1.0000000000000000     
  0.99000000000000066       0.77018929848137230     
   1.0000000000000007       0.54377611213581611     
